c Maximal rule for rs=cd:ab; a,b,c,dr
C name=25.vlp, cols=30, rows=139, objs=22
C vertices=72, facets=25817
[1,0,0,0,0,0,0,0,0,0,1] <= [0,0,1,2,1,0,0,1,0,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,1,1,0,0,0,0,1,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,1,1,0,0,0,1,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,1,1,0,0,1,0,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,0,0,1,0,0,1,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,0,0,1,0,1,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,0,0,1,1,0,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,0,1,0,0,0,1,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,0,1,0,0,1,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,0,1,0,1,0,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [0,1,1,1,1,0,0,1,0,0,1]
[1,0,0,0,0,0,0,0,0,0,1] <= [1,0,1,1,0,0,0,0,0,0,1]
[1,0,0,0,0,0,0,1,0,0,0] <= [0,0,2,2,1,0,0,1,0,1,0]
[1,0,0,0,0,0,0,1,0,0,0] <= [0,0,2,2,1,0,0,1,1,0,0]
[1,0,0,0,0,0,0,1,0,0,0] <= [0,0,2,2,1,0,0,2,0,0,0]
[1,0,0,0,0,0,0,1,0,0,2] <= [0,0,2,2,1,0,0,1,0,1,2]
[1,0,0,0,0,0,0,1,0,0,2] <= [0,0,2,2,1,0,0,1,1,0,2]
[1,0,0,0,0,0,0,1,0,0,2] <= [0,0,2,2,1,0,0,2,0,0,2]
